city,timestamp,temperature,season
New York,2010-03-12,-0.5511352453792213,spring
New York,2010-03-13,8.862596510945133,spring
New York,2010-03-14,17.551615990733765,spring
New York,2010-03-15,6.338319242693843,spring
New York,2010-03-16,9.30602689279231,spring
New York,2010-03-17,10.23333852488128,spring
New York,2010-03-18,16.222063852949383,spring
New York,2010-03-19,4.758816552437678,spring
New York,2010-03-20,7.156003938327446,spring
New York,2010-03-21,9.156586822887453,spring
New York,2010-03-22,16.85851463382041,spring
New York,2010-03-23,6.838833428246146,spring
New York,2010-03-24,9.983226139241717,spring
New York,2010-03-25,12.797021400437732,spring
New York,2010-03-26,17.728732381282693,spring
New York,2010-03-27,10.963720144426391,spring
New York,2010-03-28,-1.688813210239859,spring
New York,2010-03-29,11.093357019575437,spring
New York,2010-03-30,9.195098992199904,spring
New York,2010-03-31,12.20230243567927,spring
New York,2010-04-01,15.066004199803444,spring
New York,2010-04-02,10.184921923929455,spring
New York,2010-04-03,14.894023855580995,spring
New York,2010-04-04,17.312567740785436,spring
New York,2010-04-05,-2.207247778804689,spring
New York,2010-04-06,17.127778256857532,spring
New York,2010-04-07,6.528503020706744,spring
New York,2010-04-08,8.796209223330843,spring
New York,2010-04-09,2.5493463057497836,spring
New York,2010-04-10,3.719729463011876,spring
New York,2010-04-11,1.8757379673210828,spring
New York,2010-04-12,10.724767726878095,spring
New York,2010-04-13,2.3139552926246933,spring
New York,2010-04-14,7.5221413448727485,spring
New York,2010-04-15,14.896567179467835,spring
New York,2010-04-16,6.5329391769579415,spring
New York,2010-04-17,6.834593880946267,spring
New York,2010-04-18,4.848652965712731,spring
New York,2010-04-19,14.923470536359128,spring
New York,2010-04-20,11.294065948162737,spring
New York,2010-04-21,18.404269005795143,spring
New York,2010-04-22,12.54437678499839,spring
New York,2010-04-23,12.960909649987313,spring
New York,2010-04-24,7.631064912707862,spring
New York,2010-04-25,11.090076048963322,spring
New York,2010-04-26,10.093334854237524,spring
New York,2010-04-27,10.678433963034,spring
New York,2010-04-28,12.553939666145133,spring
New York,2010-04-29,13.668730007043148,spring
New York,2010-04-30,13.066265319058166,spring
New York,2010-05-01,10.076716947440548,spring
New York,2010-05-02,15.151568482412024,spring
New York,2010-05-03,16.433214281987194,spring
New York,2010-05-04,14.500976438956556,spring
New York,2010-05-05,11.521869715454722,spring
New York,2010-05-06,14.347765249836787,spring
New York,2010-05-07,2.5353210121324485,spring
New York,2010-05-08,8.530932979982017,spring
New York,2010-05-09,7.057007610132315,spring
New York,2010-05-10,13.324826602728983,spring
New York,2010-05-11,9.59298216996352,spring
New York,2010-05-12,18.498245787942622,spring
New York,2010-05-13,6.281171397077309,spring
New York,2010-05-14,8.360004558490454,spring
New York,2010-05-15,8.854961895036448,spring
New York,2010-05-16,9.277963625222641,spring
New York,2010-05-17,6.123216494231098,spring
New York,2010-05-18,8.418645735301455,spring
New York,2010-05-19,9.488535855912724,spring
New York,2010-05-20,-1.789491947623052,spring
New York,2010-05-21,9.103173213510301,spring
New York,2010-05-22,7.618497111038147,spring
New York,2010-05-23,14.987449262666852,spring
New York,2010-05-24,15.501279574532418,spring
New York,2010-05-25,11.734164162386627,spring
New York,2010-05-26,7.6586989725335215,spring
New York,2010-05-27,10.21226295709085,spring
New York,2010-05-28,4.234865000756657,spring
New York,2010-05-29,2.528917943104653,spring
New York,2010-05-30,11.852887905948029,spring
New York,2010-05-31,8.576197813926424,spring
New York,2010-06-01,20.301083443063533,summer
New York,2010-06-02,26.997743962504778,summer
New York,2010-06-03,20.308734052812902,summer
New York,2010-06-04,31.85467873201076,summer
New York,2010-06-05,26.800173048628174,summer
New York,2010-06-06,19.434302747434806,summer
New York,2010-06-07,26.442054013334772,summer
New York,2010-06-08,31.064808894830687,summer
New York,2010-06-09,18.092365273346758,summer
New York,2010-06-10,30.411337294108097,summer
New York,2010-06-11,36.82204411174393,summer
New York,2010-06-12,27.48406514819577,summer
New York,2010-06-13,15.552886018090637,summer
New York,2010-06-14,23.19113724643559,summer
New York,2010-06-15,28.206882238551824,summer
New York,2010-06-16,28.003677300811752,summer
New York,2010-06-17,24.762099680823894,summer
New York,2010-06-18,31.57212400828725,summer
New York,2010-06-19,40.918076207172746,summer
New York,2010-06-20,24.424348370802242,summer
New York,2010-06-21,21.058475804523265,summer
New York,2010-06-22,29.71413523038686,summer
New York,2010-06-23,26.40584286686877,summer
New York,2010-06-24,21.413668430633457,summer
New York,2010-06-25,20.5000415684008,summer
New York,2010-06-26,21.81239098349901,summer
New York,2010-06-27,21.5679622309899,summer
New York,2010-06-28,29.01177983167885,summer
New York,2010-06-29,24.857589266906317,summer
New York,2010-06-30,20.511652123408894,summer
New York,2010-07-01,29.469726961742985,summer
New York,2010-07-02,32.1360609313129,summer
New York,2010-07-03,14.94640910588193,summer
New York,2010-07-04,38.24544181987601,summer
New York,2010-07-05,25.703606786973417,summer
New York,2010-07-06,29.623508184050262,summer
New York,2010-07-07,24.2607593530319,summer
New York,2010-07-08,22.909606762290704,summer
New York,2010-07-09,19.354982236612052,summer
New York,2010-07-10,34.97875886470682,summer
New York,2010-07-11,19.708588842285497,summer
New York,2010-07-12,26.832676978667827,summer
New York,2010-07-13,18.995514404731054,summer
New York,2010-07-14,19.06284162543473,summer
New York,2010-07-15,18.208929244091152,summer
New York,2010-07-16,29.71579832887616,summer
New York,2010-07-17,17.789579180979587,summer
New York,2010-07-18,27.131772921076646,summer
New York,2010-07-19,24.581475471054283,summer
New York,2010-07-20,30.357622175578847,summer
New York,2010-07-21,28.87403676061121,summer
New York,2010-07-22,30.998734124197217,summer
New York,2010-07-23,24.72209432741354,summer
New York,2010-07-24,25.393503292869138,summer
New York,2010-07-25,26.864694980979785,summer
New York,2010-07-26,23.32801259474573,summer
New York,2010-07-27,29.0875341418101,summer
New York,2010-07-28,22.567279849551202,summer
New York,2010-07-29,33.29287522241975,summer
New York,2010-07-30,27.214601562428665,summer
New York,2010-07-31,18.00422924498694,summer
New York,2010-08-01,19.47668822851922,summer
New York,2010-08-02,33.536139361368754,summer
New York,2010-08-03,22.145592744724215,summer
New York,2010-08-04,17.21470605521465,summer
New York,2010-08-05,32.038678361174064,summer
New York,2010-08-06,28.60211569328564,summer
New York,2010-08-07,36.392479384157376,summer
New York,2010-08-08,26.835576382439527,summer
New York,2010-08-09,20.604001270353173,summer
New York,2010-08-10,27.92862799221205,summer
New York,2010-08-11,27.626701029834226,summer
New York,2010-08-12,20.629146815677554,summer
New York,2010-08-13,21.044233515146026,summer
New York,2010-08-14,26.138717574256148,summer
New York,2010-08-15,24.891492209042475,summer
New York,2010-08-16,30.047074400490956,summer
New York,2010-08-17,26.787589737742525,summer
New York,2010-08-18,28.566388165672695,summer
New York,2010-08-19,29.612364629950292,summer
New York,2010-08-20,30.711065564423865,summer
New York,2010-08-21,18.74537781932228,summer
New York,2010-08-22,29.241764581669223,summer
New York,2010-08-23,27.158119471098757,summer
New York,2010-08-24,32.401621845237074,summer
New York,2010-08-25,18.786917020138443,summer
New York,2010-08-26,25.254732967516876,summer
New York,2010-08-27,22.25815701468873,summer
New York,2010-08-28,22.983360955579585,summer
New York,2010-08-29,26.914859523758235,summer
New York,2010-08-30,17.081095112486352,summer
New York,2010-08-31,30.436458136641242,summer
New York,2010-09-01,14.554390147737163,autumn
New York,2010-09-02,6.568608560393944,autumn
New York,2010-09-03,17.002313946011736,autumn
New York,2010-09-04,11.233375632625535,autumn
New York,2010-09-05,12.2876591258939,autumn
New York,2010-09-06,17.97075022613657,autumn
New York,2010-09-07,12.249351886678093,autumn
New York,2010-09-08,10.54399762777228,autumn
New York,2010-09-09,13.549097269024026,autumn
New York,2010-09-10,9.072843691255025,autumn
New York,2010-09-11,8.154923378158296,autumn
New York,2010-09-12,15.239053233862593,autumn
New York,2010-09-13,12.39171367408007,autumn
New York,2010-09-14,6.405569634327636,autumn
New York,2010-09-15,19.24671480521966,autumn
New York,2010-09-16,7.120806357154756,autumn
New York,2010-09-17,7.6448268286604035,autumn
New York,2010-09-18,12.683507798933784,autumn
New York,2010-09-19,19.670123105919235,autumn
New York,2010-09-20,13.317778045703719,autumn
New York,2010-09-21,15.276510641087572,autumn
New York,2010-09-22,12.989897198482323,autumn
New York,2010-09-23,10.756255391075685,autumn
New York,2010-09-24,2.2182760897156157,autumn
New York,2010-09-25,5.398226222962817,autumn
New York,2010-09-26,24.784296067611287,autumn
New York,2010-09-27,14.494109817185223,autumn
New York,2010-09-28,13.748574317456931,autumn
New York,2010-09-29,19.18900318015695,autumn
New York,2010-09-30,19.26864496690687,autumn
New York,2010-10-01,17.111538985438823,autumn
New York,2010-10-02,17.23912106256588,autumn
New York,2010-10-03,13.353811536677021,autumn
New York,2010-10-04,16.01191051130418,autumn
New York,2010-10-05,20.061739621621403,autumn
New York,2010-10-06,17.693470838960558,autumn
New York,2010-10-07,13.556387074997726,autumn
New York,2010-10-08,8.321977044171097,autumn
New York,2010-10-09,19.258415785938112,autumn
New York,2010-10-10,8.71341169891873,autumn
New York,2010-10-11,20.64098876839822,autumn
New York,2010-10-12,11.77526372833901,autumn
New York,2010-10-13,12.27330270955631,autumn
New York,2010-10-14,7.989265735597179,autumn
New York,2010-10-15,13.89271515863252,autumn
New York,2010-10-16,16.215738258755184,autumn
New York,2010-10-17,17.437179168290058,autumn
New York,2010-10-18,20.070563413921526,autumn
New York,2010-10-19,11.487053195797085,autumn
New York,2010-10-20,18.46153162892415,autumn
New York,2010-10-21,12.748097031307225,autumn
New York,2010-10-22,22.35432571162578,autumn
New York,2010-10-23,20.949638393598825,autumn
New York,2010-10-24,16.947999836721575,autumn
New York,2010-10-25,11.778229730674173,autumn
New York,2010-10-26,6.848020165006396,autumn
New York,2010-10-27,9.559783477273559,autumn
New York,2010-10-28,16.433774264782603,autumn
New York,2010-10-29,27.560822907788015,autumn
New York,2010-10-30,20.745542649391567,autumn
New York,2010-10-31,4.243670869859821,autumn
New York,2010-11-01,14.623694273525134,autumn
New York,2010-11-02,17.123685075662358,autumn
New York,2010-11-03,14.951809303233022,autumn
New York,2010-11-04,20.390920486426985,autumn
New York,2010-11-05,19.230782721175924,autumn
New York,2010-11-06,15.146321068950606,autumn
New York,2010-11-07,17.6112394074806,autumn
New York,2010-11-08,9.236937641633414,autumn
New York,2010-11-09,12.165792912016693,autumn
New York,2010-11-10,15.052069850852352,autumn
New York,2010-11-11,18.928392346828446,autumn
New York,2010-11-12,15.013758578351624,autumn
New York,2010-11-13,8.402920851998172,autumn
New York,2010-11-14,21.010720637792474,autumn
New York,2010-11-15,18.614062433446044,autumn
New York,2010-11-16,15.726768130474996,autumn
New York,2010-11-17,14.211003017618081,autumn
New York,2010-11-18,24.967326373324568,autumn
New York,2010-11-19,14.34645541577969,autumn
New York,2010-11-20,15.332174159471181,autumn
New York,2010-11-21,21.16018099092198,autumn
New York,2010-11-22,18.233977835799514,autumn
New York,2010-11-23,10.976816395775383,autumn
New York,2010-11-24,13.890617987648202,autumn
New York,2010-11-25,4.1745529455590535,autumn
New York,2010-11-26,18.07113584215632,autumn
New York,2010-11-27,13.064745912781122,autumn
New York,2010-11-28,16.47358701581444,autumn
New York,2010-11-29,21.616305250628358,autumn
New York,2010-11-30,8.999531111899286,autumn
New York,2010-12-01,-2.7556844557178106,winter
New York,2010-12-02,0.6739541648373953,winter
New York,2010-12-03,-5.597196561806771,winter
New York,2010-12-04,4.0882369640625535,winter
New York,2010-12-05,-2.5569344832388854,winter
New York,2010-12-06,4.3380852692514456,winter
New York,2010-12-07,10.629965484141255,winter
New York,2010-12-08,7.705876815975002,winter
New York,2010-12-09,2.04579293893199,winter
New York,2010-12-10,-4.780927596399965,winter
New York,2010-12-11,-2.7097959309502375,winter
New York,2010-12-12,-3.500811978565073,winter
New York,2010-12-13,-1.7255163919892835,winter
New York,2010-12-14,2.262371624527332,winter
New York,2010-12-15,6.638919012429204,winter
New York,2010-12-16,-8.120838527348154,winter
New York,2010-12-17,0.15750203636132165,winter
New York,2010-12-18,-2.179689595392951,winter
New York,2010-12-19,3.6063672656113814,winter
New York,2010-12-20,-4.058636636287059,winter
New York,2010-12-21,-2.7579674275936545,winter
New York,2010-12-22,-0.8333698586531648,winter
New York,2010-12-23,-1.2216817105664544,winter
New York,2010-12-24,-2.257123703580143,winter
New York,2010-12-25,9.324566439491168,winter
New York,2010-12-26,-0.06344390473499158,winter
New York,2010-12-27,-4.013362355073087,winter
New York,2010-12-28,-3.8869200214221244,winter
New York,2010-12-29,5.699034798442907,winter
New York,2010-12-30,-0.029707187671319163,winter
New York,2010-12-31,5.695626476091658,winter
New York,2011-01-01,1.0925192168541173,winter
New York,2011-01-02,-6.7525151407079145,winter
New York,2011-01-03,-4.401753128829059,winter
New York,2011-01-04,2.895545289011902,winter
New York,2011-01-05,3.1750421323120666,winter
New York,2011-01-06,5.169445149548389,winter
New York,2011-01-07,5.964862672257416,winter
New York,2011-01-08,2.020607079386353,winter
New York,2011-01-09,-7.9468871284609,winter
New York,2011-01-10,-2.640408195866591,winter
New York,2011-01-11,-5.212683268412345,winter
New York,2011-01-12,1.6651442299416601,winter
New York,2011-01-13,4.4031052635663706,winter
New York,2011-01-14,0.3487817868518714,winter
New York,2011-01-15,-7.527803712402145,winter
New York,2011-01-16,2.0656404536873105,winter
New York,2011-01-17,-1.194375825444208,winter
New York,2011-01-18,9.118245874641072,winter
New York,2011-01-19,-6.482370548322061,winter
New York,2011-01-20,0.9210847390478101,winter
New York,2011-01-21,2.2383645700664268,winter
New York,2011-01-22,-7.346037537777509,winter
New York,2011-01-23,4.9880411099724995,winter
New York,2011-01-24,5.302547121983099,winter
New York,2011-01-25,6.875530954224262,winter
New York,2011-01-26,-0.7561712493020363,winter
New York,2011-01-27,-1.0086253287879285,winter
New York,2011-01-28,2.294785676042988,winter
New York,2011-01-29,-8.2859667184293,winter
New York,2011-01-30,5.236643291736769,winter
New York,2011-01-31,8.313100075150386,winter
New York,2011-02-01,-1.3477686125098132,winter
New York,2011-02-02,-0.9573825692185309,winter
New York,2011-02-03,-5.603369029919851,winter
New York,2011-02-04,-0.7654998257231515,winter
New York,2011-02-05,-3.846678806508545,winter
New York,2011-02-06,0.49080454297593723,winter
New York,2011-02-07,0.8553600004555445,winter
New York,2011-02-08,9.866796613275028,winter
New York,2011-02-09,-6.746134761834549,winter
New York,2011-02-10,5.572486525306514,winter
New York,2011-02-11,-1.0552046078387065,winter
New York,2011-02-12,1.425529761996073,winter
New York,2011-02-13,-4.9444540306551055,winter
New York,2011-02-14,1.820410684275621,winter
New York,2011-02-15,14.789348215518146,winter
New York,2011-02-16,-2.0904624819350963,winter
New York,2011-02-17,-2.1149795692061266,winter
New York,2011-02-18,-2.4818667617861783,winter
New York,2011-02-19,-5.530960863148319,winter
New York,2011-02-20,4.00846281432444,winter
New York,2011-02-21,0.8539189584555816,winter
New York,2011-02-22,-3.3717987808502476,winter
New York,2011-02-23,2.933044235535439,winter
New York,2011-02-24,3.4394293965252363,winter
New York,2011-02-25,8.150405520411544,winter
New York,2011-02-26,1.7155535769571617,winter
New York,2011-02-27,-3.623596071807695,winter
New York,2011-02-28,-0.7857875031988506,winter
New York,2011-03-01,8.16396501690255,spring
New York,2011-03-02,10.42329542794377,spring
New York,2011-03-03,22.19316475446586,spring
New York,2011-03-04,16.901690223514226,spring
New York,2011-03-05,10.59152104110827,spring
New York,2011-03-06,11.091796067359539,spring
New York,2011-03-07,10.164021791928226,spring
New York,2011-03-08,11.550027480792634,spring
New York,2011-03-09,12.608484297841597,spring
New York,2011-03-10,16.941811429441376,spring
New York,2011-03-11,18.49010429035837,spring
New York,2011-03-12,3.9935534002724875,spring
New York,2011-03-13,12.536750940560736,spring
New York,2011-03-14,9.598726165254597,spring
New York,2011-03-15,15.318142002125406,spring
New York,2011-03-16,7.541984462462587,spring
New York,2011-03-17,9.61418284023387,spring
New York,2011-03-18,8.499030422953552,spring
New York,2011-03-19,12.974283181973854,spring
New York,2011-03-20,10.03364494155472,spring
New York,2011-03-21,8.363632958169514,spring
New York,2011-03-22,7.870622089493628,spring
New York,2011-03-23,14.794718131327702,spring
New York,2011-03-24,20.939662973296326,spring
New York,2011-03-25,18.625879517035393,spring
New York,2011-03-26,4.633334135427822,spring
New York,2011-03-27,5.032374275572201,spring
New York,2011-03-28,5.760979665026788,spring
New York,2011-03-29,6.216404764073771,spring
New York,2011-03-30,2.749135507368057,spring
New York,2011-03-31,9.875006141625366,spring
New York,2011-04-01,5.557690242834211,spring
New York,2011-04-02,16.253931906855115,spring
New York,2011-04-03,3.700973335962086,spring
New York,2011-04-04,15.534907756015869,spring
New York,2011-04-05,5.303079195255109,spring
New York,2011-04-06,-1.0196127981802316,spring
New York,2011-04-07,7.410703763749964,spring
New York,2011-04-08,3.6346243930598563,spring
New York,2011-04-09,6.623760485924273,spring
New York,2011-04-10,7.056832640806824,spring
New York,2011-04-11,13.002770808240085,spring
New York,2011-04-12,11.666677921119662,spring
New York,2011-04-13,13.583583958413662,spring
New York,2011-04-14,4.885306102320829,spring
New York,2011-04-15,11.396837412931482,spring
New York,2011-04-16,20.514635940347603,spring
New York,2011-04-17,9.117379121418521,spring
New York,2011-04-18,15.708132954734953,spring
New York,2011-04-19,14.461892873183638,spring
New York,2011-04-20,6.6821105132997385,spring
New York,2011-04-21,18.609259587357855,spring
New York,2011-04-22,2.0430760580386567,spring
New York,2011-04-23,14.759087427707328,spring
New York,2011-04-24,2.4736554421945156,spring
New York,2011-04-25,10.777985546817558,spring
New York,2011-04-26,3.7154845522684106,spring
New York,2011-04-27,8.286063400933047,spring
New York,2011-04-28,8.252959965196599,spring
New York,2011-04-29,9.757282529129268,spring
New York,2011-04-30,6.538935240756982,spring
New York,2011-05-01,-0.329350856160751,spring
New York,2011-05-02,4.024492307058644,spring
New York,2011-05-03,10.454999804555985,spring
New York,2011-05-04,14.400490378471027,spring
New York,2011-05-05,8.317888600164633,spring
New York,2011-05-06,14.551899335000714,spring
New York,2011-05-07,12.8992374097847,spring
New York,2011-05-08,8.989845410833063,spring
New York,2011-05-09,12.537532852482332,spring
New York,2011-05-10,-0.2674851161358873,spring
New York,2011-05-11,11.667819367805313,spring
New York,2011-05-12,15.487838940361119,spring
New York,2011-05-13,7.438474638397924,spring
New York,2011-05-14,18.902564039323302,spring
New York,2011-05-15,4.94186777564206,spring
New York,2011-05-16,12.543471552978597,spring
New York,2011-05-17,15.887366112478098,spring
New York,2011-05-18,17.883451437990185,spring
New York,2011-05-19,13.603790490705311,spring
New York,2011-05-20,8.667204216845505,spring
New York,2011-05-21,16.29062272079755,spring
New York,2011-05-22,12.492346928297799,spring
New York,2011-05-23,6.532730621131979,spring
New York,2011-05-24,7.555249966644177,spring
New York,2011-05-25,12.253756408479852,spring
New York,2011-05-26,5.837783393624452,spring
New York,2011-05-27,10.803805574509699,spring
New York,2011-05-28,6.362271721217434,spring
New York,2011-05-29,10.768800064092385,spring
New York,2011-05-30,4.108542528432194,spring
New York,2011-05-31,-3.357744293484794,spring
New York,2011-06-01,18.7114566148123,summer
New York,2011-06-02,22.406350397177125,summer
New York,2011-06-03,23.450642245944977,summer
New York,2011-06-04,24.800770183057683,summer
New York,2011-06-05,21.08518809247675,summer
New York,2011-06-06,20.568149641801696,summer
New York,2011-06-07,31.515253235007084,summer
New York,2011-06-08,25.298103299829886,summer
New York,2011-06-09,32.45343672255892,summer
New York,2011-06-10,26.88868909250168,summer
New York,2011-06-11,31.174005553728392,summer
New York,2011-06-12,31.47382439364478,summer
New York,2011-06-13,33.4477206214717,summer
New York,2011-06-14,23.930776283667118,summer
New York,2011-06-15,34.853983905793065,summer
New York,2011-06-16,31.608735206193035,summer
New York,2011-06-17,24.84196072367144,summer
New York,2011-06-18,25.836915871007168,summer
New York,2011-06-19,30.195126131304907,summer
New York,2011-06-20,25.26205010101189,summer
New York,2011-06-21,24.704491248261238,summer
New York,2011-06-22,26.403700552886818,summer
New York,2011-06-23,26.235385806221913,summer
New York,2011-06-24,35.51993780699334,summer
New York,2011-06-25,28.76597145732601,summer
New York,2011-06-26,38.933514851540565,summer
New York,2011-06-27,22.892430062110954,summer
New York,2011-06-28,26.134092638124272,summer
New York,2011-06-29,31.089488868290086,summer
New York,2011-06-30,32.102794736319176,summer
New York,2011-07-01,19.233605636297455,summer
New York,2011-07-02,27.974361641515788,summer
New York,2011-07-03,29.998684794772473,summer
New York,2011-07-04,31.80409277234525,summer
New York,2011-07-05,16.867610428389035,summer
New York,2011-07-06,27.78460880850984,summer
New York,2011-07-07,32.550440070059025,summer
New York,2011-07-08,20.34157947122253,summer
New York,2011-07-09,23.843805079896033,summer
New York,2011-07-10,18.12381596844333,summer
New York,2011-07-11,16.40990045939902,summer
New York,2011-07-12,24.31111306167228,summer
New York,2011-07-13,27.002929119116683,summer
New York,2011-07-14,26.2270801904401,summer
New York,2011-07-15,22.260258764323787,summer
New York,2011-07-16,23.660899867875237,summer
New York,2011-07-17,24.675219344588356,summer
New York,2011-07-18,28.7599073053139,summer
New York,2011-07-19,23.981947438295837,summer
New York,2011-07-20,31.2523644637107,summer
New York,2011-07-21,33.36826285965731,summer
New York,2011-07-22,23.043082232647876,summer
New York,2011-07-23,31.339832734333513,summer
New York,2011-07-24,28.731760758274987,summer
New York,2011-07-25,35.518873472355445,summer
New York,2011-07-26,25.455700124192134,summer
New York,2011-07-27,25.491102962900843,summer
New York,2011-07-28,24.427156024558382,summer
New York,2011-07-29,28.149872506486265,summer
New York,2011-07-30,29.468053005712505,summer
New York,2011-07-31,28.03705914387487,summer
New York,2011-08-01,32.16752584682691,summer
New York,2011-08-02,19.249923744495025,summer
New York,2011-08-03,23.74479098121422,summer
New York,2011-08-04,30.12351887360872,summer
New York,2011-08-05,22.315778071699825,summer
New York,2011-08-06,31.20571172695744,summer
New York,2011-08-07,18.489941467082893,summer
New York,2011-08-08,30.39481331220087,summer
New York,2011-08-09,19.80559077520807,summer
New York,2011-08-10,12.41391053233951,summer
New York,2011-08-11,29.71436706802587,summer
New York,2011-08-12,25.82194862877872,summer
New York,2011-08-13,29.95292537732431,summer
New York,2011-08-14,25.325467118950584,summer
New York,2011-08-15,17.228129921463825,summer
New York,2011-08-16,23.418159556126177,summer
New York,2011-08-17,15.911891085223932,summer
New York,2011-08-18,22.922322890947555,summer
New York,2011-08-19,27.857160508280362,summer
New York,2011-08-20,19.509367342607003,summer
New York,2011-08-21,26.469246429486923,summer
New York,2011-08-22,25.56808707906635,summer
New York,2011-08-23,25.874622940006702,summer
New York,2011-08-24,24.555951756604422,summer
New York,2011-08-25,22.285058219468834,summer
New York,2011-08-26,24.141627816825885,summer
New York,2011-08-27,21.682673090908533,summer
New York,2011-08-28,11.736052560680104,summer
New York,2011-08-29,27.871887892441084,summer
New York,2011-08-30,16.077247605092154,summer
New York,2011-08-31,30.419040104778514,summer
New York,2011-09-01,14.719919996952079,autumn
New York,2011-09-02,16.657160912155334,autumn
New York,2011-09-03,8.254779275436295,autumn
New York,2011-09-04,25.328701164542736,autumn
New York,2011-09-05,11.067523164125832,autumn
New York,2011-09-06,13.750453468083993,autumn
New York,2011-09-07,6.246069156446829,autumn
New York,2011-09-08,22.200115233470488,autumn
New York,2011-09-09,7.3265415378620835,autumn
New York,2011-09-10,11.74925339191776,autumn
New York,2011-09-11,14.690628134306927,autumn
New York,2011-09-12,13.29078336506004,autumn
New York,2011-09-13,22.309869612251845,autumn
New York,2011-09-14,24.133361513090318,autumn
New York,2011-09-15,14.496719679174243,autumn
New York,2011-09-16,16.08734445597307,autumn
New York,2011-09-17,9.63341116209074,autumn
New York,2011-09-18,16.521320228901498,autumn
New York,2011-09-19,10.685105451823283,autumn
New York,2011-09-20,8.302447681583782,autumn
New York,2011-09-21,19.215817873178246,autumn
New York,2011-09-22,13.936332481254851,autumn
New York,2011-09-23,22.097068514550816,autumn
New York,2011-09-24,12.439524867931151,autumn
New York,2011-09-25,13.67289201155208,autumn
New York,2011-09-26,18.754654503879003,autumn
New York,2011-09-27,16.327871971063164,autumn
New York,2011-09-28,16.188000525273164,autumn
New York,2011-09-29,15.660424845671479,autumn
New York,2011-09-30,26.03095053152086,autumn
New York,2011-10-01,12.884124521482875,autumn
New York,2011-10-02,25.32776271860644,autumn
New York,2011-10-03,15.508075716494904,autumn
New York,2011-10-04,20.159210357107916,autumn
New York,2011-10-05,19.36096479738306,autumn
New York,2011-10-06,18.281476347927864,autumn
New York,2011-10-07,7.403239666119735,autumn
New York,2011-10-08,4.592375449114943,autumn
New York,2011-10-09,11.291760543713789,autumn
New York,2011-10-10,14.904620632898837,autumn
New York,2011-10-11,10.70460754303146,autumn
New York,2011-10-12,20.291552608032383,autumn
